customer_id,name,age,income,employment_status,region,signup_date,loan_amount,credit_score,late_payments,default_history,risk_score,risk_level,claim_id,incident_date,claim_amount,claim_status,claim_type,debt_to_income_ratio,risk_category,risk_category_encoded
27269,Brittany Merritt,73,49982,Student,Central,19/12/2022 17:35,15720,633,1,0,37,Low,52016,10/02/2019 02:19,7002,0,Other,0.3145132247609139,Moderate Risk,2
27269,Brittany Merritt,73,49982,Student,Central,19/12/2022 17:35,15720,633,1,0,37,Low,69513,13/12/2018 10:01,10317,0,Natural Disaster,0.3145132247609139,Moderate Risk,2
27282,Joseph Phelps,73,44778,Retired,North,28/04/2019 22:54,21790,819,2,0,3,Low,50488,29/12/2017 22:43,4627,2,Natural Disaster,0.4866228951717361,Very Low Risk,3
27282,Joseph Phelps,73,44778,Retired,North,28/04/2019 22:54,21790,819,2,0,3,Low,51656,23/05/2022 05:05,5009,0,Accident,0.4866228951717361,Very Low Risk,3
27283,Christine Smith,34,64885,Retired,South,01/09/2018 05:06,15376,378,2,0,33,Low,55889,28/02/2019 00:13,8040,0,Accident,0.23697310626493026,High Risk,0
27284,Bianca Pearson,55,38998,Unemployed,Central,26/04/2021 07:51,10971,550,2,0,47,Low,51845,27/04/2022 05:29,2643,0,Natural Disaster,0.2813221190830299,High Risk,0
27284,Bianca Pearson,55,38998,Unemployed,Central,26/04/2021 07:51,10971,550,2,0,47,Low,55896,03/10/2017 06:31,5499,0,Accident,0.2813221190830299,High Risk,0
27284,Bianca Pearson,55,38998,Unemployed,Central,26/04/2021 07:51,16764,769,4,0,22,Low,51845,27/04/2022 05:29,2643,0,Natural Disaster,0.42986819836914714,Very Low Risk,3
27284,Bianca Pearson,55,38998,Unemployed,Central,26/04/2021 07:51,16764,769,4,0,22,Low,55896,03/10/2017 06:31,5499,0,Accident,0.42986819836914714,Very Low Risk,3
27285,Glenn Brooks,42,42061,Employed,North,18/10/2022 11:34,18170,415,2,0,24,Low,55321,05/07/2021 01:23,11464,0,Natural Disaster,0.43199163120230144,High Risk,0
27285,Glenn Brooks,42,42061,Employed,North,18/10/2022 11:34,18170,415,2,0,24,Low,56084,08/09/2018 19:00,7625,1,Natural Disaster,0.43199163120230144,High Risk,0
27285,Glenn Brooks,42,42061,Employed,North,18/10/2022 11:34,18170,415,2,0,24,Low,56705,18/05/2023 09:27,9623,1,Natural Disaster,0.43199163120230144,High Risk,0
27286,Jonathan Christensen,49,28378,Unemployed,East,30/05/2016 06:37,12241,486,1,0,84,High,66459,16/10/2019 13:40,2735,1,Natural Disaster,0.43135527521319333,High Risk,0
27288,Joshua Macdonald,30,28505,Unemployed,West,23/11/2019 14:35,21122,713,3,0,39,Low,50457,17/05/2017 14:45,9570,2,Other,0.7409928082792493,Low Risk,1
27288,Joshua Macdonald,30,28505,Unemployed,West,23/11/2019 14:35,21122,713,3,0,39,Low,67826,02/05/2017 09:12,4735,2,Theft,0.7409928082792493,Low Risk,1
27289,John Vazquez,75,65785,Self-Employed,South,05/08/2016 01:16,12424,628,3,0,37,Low,60678,26/04/2024 08:45,2553,2,Natural Disaster,0.18885764231967775,Moderate Risk,2
27289,John Vazquez,75,65785,Self-Employed,South,05/08/2016 01:16,12424,628,3,0,37,Low,63137,19/08/2019 12:32,12927,2,Other,0.18885764231967775,Moderate Risk,2
27289,John Vazquez,75,65785,Self-Employed,South,05/08/2016 01:16,25025,740,3,0,68,Medium,60678,26/04/2024 08:45,2553,2,Natural Disaster,0.38040586759899675,Very Low Risk,3
27289,John Vazquez,75,65785,Self-Employed,South,05/08/2016 01:16,25025,740,3,0,68,Medium,63137,19/08/2019 12:32,12927,2,Other,0.38040586759899675,Very Low Risk,3
27293,Sean Benitez,67,45756,Self-Employed,East,12/09/2017 23:52,15497,716,1,0,65,Medium,53642,01/11/2017 16:32,2506,2,Accident,0.3386878223620946,Low Risk,1
27293,Sean Benitez,67,45756,Self-Employed,East,12/09/2017 23:52,15497,716,1,0,65,Medium,68254,05/07/2022 19:42,8940,2,Accident,0.3386878223620946,Low Risk,1
27293,Sean Benitez,67,45756,Self-Employed,East,12/09/2017 23:52,13445,315,1,0,44,Low,53642,01/11/2017 16:32,2506,2,Accident,0.29384124486406155,High Risk,0
27293,Sean Benitez,67,45756,Self-Employed,East,12/09/2017 23:52,13445,315,1,0,44,Low,68254,05/07/2022 19:42,8940,2,Accident,0.29384124486406155,High Risk,0
27295,Johnny Smith,18,39522,Student,East,16/08/2015 23:30,22967,675,3,1,27,Low,66732,02/03/2022 11:21,6762,2,Natural Disaster,0.5811193765497698,Low Risk,1
27295,Johnny Smith,18,39522,Student,East,16/08/2015 23:30,19274,770,1,0,23,Low,66732,02/03/2022 11:21,6762,2,Natural Disaster,0.4876777491017661,Very Low Risk,3
27295,Johnny Smith,18,39522,Student,East,16/08/2015 23:30,17723,811,2,0,38,Low,66732,02/03/2022 11:21,6762,2,Natural Disaster,0.448433783715399,Very Low Risk,3
27295,Johnny Smith,18,39522,Student,East,16/08/2015 23:30,22598,421,0,0,83,High,66732,02/03/2022 11:21,6762,2,Natural Disaster,0.5717828045139416,High Risk,0
27297,Travis Gonzales,44,49735,Employed,Central,12/05/2017 03:29,16624,424,2,0,49,Low,65101,17/06/2023 01:40,7627,1,Natural Disaster,0.3342515331255655,High Risk,0
27297,Travis Gonzales,44,49735,Employed,Central,12/05/2017 03:29,494,409,3,1,29,Low,65101,17/06/2023 01:40,7627,1,Natural Disaster,0.009932643007942093,High Risk,0
27297,Travis Gonzales,44,49735,Employed,Central,12/05/2017 03:29,7337,314,2,0,4,Low,65101,17/06/2023 01:40,7627,1,Natural Disaster,0.14752186588921282,High Risk,0
27298,Jeffrey Herman,53,49005,Self-Employed,South,01/09/2019 05:55,14898,717,1,0,9,Low,67712,10/06/2021 13:55,7672,1,Theft,0.3040097949188858,Low Risk,1
27303,Jennifer Smith,23,34776,Self-Employed,North,17/12/2020 06:57,21493,374,1,0,38,Low,66603,14/08/2019 12:54,7672,0,Theft,0.6180411778237865,High Risk,0
27303,Jennifer Smith,23,34776,Self-Employed,North,17/12/2020 06:57,23375,757,1,0,52,Medium,66603,14/08/2019 12:54,7672,0,Theft,0.6721589602024385,Very Low Risk,3
27304,Nancy Mcmahon,69,52858,Self-Employed,Central,13/05/2019 10:46,20199,410,3,0,90,High,51108,16/01/2017 12:59,4524,0,Other,0.38213704642627416,High Risk,0
27304,Nancy Mcmahon,69,52858,Self-Employed,Central,13/05/2019 10:46,20199,410,3,0,90,High,64377,03/10/2023 08:29,5468,0,Other,0.38213704642627416,High Risk,0
27304,Nancy Mcmahon,69,52858,Self-Employed,Central,13/05/2019 10:46,20297,639,2,0,32,Low,51108,16/01/2017 12:59,4524,0,Other,0.38399107041507435,Moderate Risk,2
27304,Nancy Mcmahon,69,52858,Self-Employed,Central,13/05/2019 10:46,20297,639,2,0,32,Low,64377,03/10/2023 08:29,5468,0,Other,0.38399107041507435,Moderate Risk,2
27305,Laura Clark,39,34744,Retired,North,27/07/2022 19:29,21546,434,1,0,3,Low,67603,20/10/2017 15:22,2302,1,Other,0.6201358507943817,High Risk,0
27307,Barbara Dixon,63,75383,Unemployed,Central,08/05/2019 17:46,14989,452,4,0,76,Medium,57820,23/11/2017 04:03,15275,0,Other,0.19883793428226523,High Risk,0
27307,Barbara Dixon,63,75383,Unemployed,Central,08/05/2019 17:46,14099,411,3,0,66,Medium,57820,23/11/2017 04:03,15275,0,Other,0.18703155883952616,High Risk,0
27309,Ronald Taylor,60,54374,Self-Employed,North,03/02/2017 15:54,18483,668,1,1,47,Low,69351,04/09/2018 18:58,5658,1,Theft,0.33992349284584544,Moderate Risk,2
27316,Lauren Taylor,62,62962,Employed,South,03/07/2019 00:25,16536,678,2,1,80,Medium,65574,20/11/2023 23:23,5116,2,Accident,0.26263460499984115,Low Risk,1
27317,Becky Haynes,41,66554,Student,North,23/10/2020 01:07,14580,470,2,0,91,High,54583,11/11/2023 22:31,8918,1,Accident,0.21907022868648016,High Risk,0
27317,Becky Haynes,41,66554,Student,North,23/10/2020 01:07,14580,470,2,0,91,High,58039,07/12/2020 16:05,9996,2,Accident,0.21907022868648016,High Risk,0
27317,Becky Haynes,41,66554,Student,North,23/10/2020 01:07,14580,470,2,0,91,High,63358,22/06/2021 11:10,9368,1,Natural Disaster,0.21907022868648016,High Risk,0
27317,Becky Haynes,41,66554,Student,North,23/10/2020 01:07,14580,470,2,0,91,High,69146,31/08/2023 20:15,4486,2,Accident,0.21907022868648016,High Risk,0
27319,Bob Flores,39,35172,Unemployed,Central,31/05/2017 23:35,11935,633,3,0,34,Low,65338,29/04/2021 23:20,9102,1,Other,0.33933242351870807,Moderate Risk,2
27319,Bob Flores,39,35172,Unemployed,Central,31/05/2017 23:35,22595,503,1,0,51,Medium,65338,29/04/2021 23:20,9102,1,Other,0.6424144205618105,High Risk,0
27319,Bob Flores,39,35172,Unemployed,Central,31/05/2017 23:35,13447,645,1,0,7,Low,65338,29/04/2021 23:20,9102,1,Other,0.38232116456272036,Moderate Risk,2
27320,Mrs. Kimberly Miller,77,30792,Employed,Central,12/02/2016 07:50,10419,306,0,0,2,Low,58424,09/12/2021 23:07,5073,1,Accident,0.3383671083398285,High Risk,0
27320,Mrs. Kimberly Miller,77,30792,Employed,Central,12/02/2016 07:50,10419,306,0,0,2,Low,68784,21/06/2019 23:48,5457,2,Accident,0.3383671083398285,High Risk,0
27324,Mary Blanchard,45,29823,Unemployed,East,04/05/2022 23:31,11184,586,2,0,74,Medium,55568,03/08/2020 16:49,3277,0,Natural Disaster,0.37501257418770745,Moderate Risk,2
27324,Mary Blanchard,45,29823,Unemployed,East,04/05/2022 23:31,11184,586,2,0,74,Medium,68672,29/06/2019 15:49,3063,0,Accident,0.37501257418770745,Moderate Risk,2
27327,Jason Gonzalez,77,54933,Unemployed,Central,15/10/2015 03:14,20341,777,2,1,82,High,57273,01/08/2020 02:53,4007,1,Theft,0.37028744106456957,Very Low Risk,3
27327,Jason Gonzalez,77,54933,Unemployed,Central,15/10/2015 03:14,20341,777,2,1,82,High,68607,19/07/2017 00:25,13290,2,Theft,0.37028744106456957,Very Low Risk,3
27327,Jason Gonzalez,77,54933,Unemployed,Central,15/10/2015 03:14,11185,474,4,0,80,Medium,57273,01/08/2020 02:53,4007,1,Theft,0.20361167240092476,High Risk,0
27327,Jason Gonzalez,77,54933,Unemployed,Central,15/10/2015 03:14,11185,474,4,0,80,Medium,68607,19/07/2017 00:25,13290,2,Theft,0.20361167240092476,High Risk,0
27328,Luke Scott,23,37596,Self-Employed,North,16/11/2015 13:55,19156,780,2,0,77,Medium,55376,08/12/2024 16:18,5934,2,Natural Disaster,0.5095222896052771,Very Low Risk,3
27328,Luke Scott,23,37596,Self-Employed,North,16/11/2015 13:55,12071,710,3,0,19,Low,55376,08/12/2024 16:18,5934,2,Natural Disaster,0.3210713905734653,Low Risk,1
27330,Cody Elliott,29,40987,Self-Employed,Central,14/04/2015 06:01,16732,845,3,0,51,Medium,56617,17/03/2021 20:26,5714,2,Theft,0.408226998804499,Very Low Risk,3
27330,Cody Elliott,29,40987,Self-Employed,Central,14/04/2015 06:01,16732,845,3,0,51,Medium,66904,30/06/2021 12:40,11439,0,Other,0.408226998804499,Very Low Risk,3
27330,Cody Elliott,29,40987,Self-Employed,Central,14/04/2015 06:01,16732,845,3,0,51,Medium,66987,08/10/2022 17:21,10726,1,Theft,0.408226998804499,Very Low Risk,3
27331,Jorge Villarreal,36,43071,Employed,North,11/02/2020 10:05,18269,388,0,0,45,Low,54037,16/12/2021 19:10,4617,1,Theft,0.42416010772909846,High Risk,0
27331,Jorge Villarreal,36,43071,Employed,North,11/02/2020 10:05,18269,388,0,0,45,Low,60342,21/01/2019 16:21,6698,2,Natural Disaster,0.42416010772909846,High Risk,0
27332,Alyssa Perry,19,38745,Retired,West,02/09/2016 00:14,5887,774,4,0,37,Low,56760,26/09/2018 07:11,10640,2,Accident,0.15194218608852755,Very Low Risk,3
27332,Alyssa Perry,19,38745,Retired,West,02/09/2016 00:14,5887,774,4,0,37,Low,66972,10/04/2022 09:38,9223,1,Accident,0.15194218608852755,Very Low Risk,3
27335,Joanne Johnson,81,54302,Employed,East,01/11/2021 09:11,16229,610,3,0,25,Low,65487,29/10/2020 17:01,4516,1,Accident,0.2988656034768517,Moderate Risk,2
27337,Anthony Johnson,60,30902,Retired,South,29/09/2017 01:59,8389,407,2,0,52,Medium,50197,29/01/2017 20:46,5553,0,Other,0.27147110219403275,High Risk,0
27337,Anthony Johnson,60,30902,Retired,South,29/09/2017 01:59,8389,407,2,0,52,Medium,55441,09/06/2019 00:54,7389,2,Natural Disaster,0.27147110219403275,High Risk,0
27337,Anthony Johnson,60,30902,Retired,South,29/09/2017 01:59,10370,746,2,1,60,Medium,50197,29/01/2017 20:46,5553,0,Other,0.3355769853083943,Very Low Risk,3
27337,Anthony Johnson,60,30902,Retired,South,29/09/2017 01:59,10370,746,2,1,60,Medium,55441,09/06/2019 00:54,7389,2,Natural Disaster,0.3355769853083943,Very Low Risk,3
27342,Alex Avery,68,61627,Employed,West,01/03/2021 11:00,17229,346,1,0,94,High,65091,22/11/2021 06:34,6029,2,Other,0.2795690200723709,High Risk,0
27342,Alex Avery,68,61627,Employed,West,01/03/2021 11:00,12815,695,3,0,98,High,65091,22/11/2021 06:34,6029,2,Other,0.20794456975027178,Low Risk,1
27342,Alex Avery,68,61627,Employed,West,01/03/2021 11:00,6483,626,4,0,57,Medium,65091,22/11/2021 06:34,6029,2,Other,0.10519739724471416,Moderate Risk,2
27343,Sean Crane,77,32920,Student,North,01/05/2022 13:17,20448,422,2,1,52,Medium,50538,03/04/2019 00:27,9176,1,Accident,0.6211421628189551,High Risk,0
27343,Sean Crane,77,32920,Student,North,01/05/2022 13:17,20448,422,2,1,52,Medium,69827,30/09/2019 14:25,10716,0,Other,0.6211421628189551,High Risk,0
27343,Sean Crane,77,32920,Student,North,01/05/2022 13:17,13959,397,2,0,21,Low,50538,03/04/2019 00:27,9176,1,Accident,0.42402794653705955,High Risk,0
27343,Sean Crane,77,32920,Student,North,01/05/2022 13:17,13959,397,2,0,21,Low,69827,30/09/2019 14:25,10716,0,Other,0.42402794653705955,High Risk,0
27351,Thomas Johnson,45,35881,Unemployed,North,15/06/2020 21:57,11161,764,1,0,89,High,59052,31/07/2021 01:57,11487,0,Natural Disaster,0.3110559906357125,Very Low Risk,3
27351,Thomas Johnson,45,35881,Unemployed,North,15/06/2020 21:57,11161,764,1,0,89,High,61685,28/10/2019 05:13,5449,2,Accident,0.3110559906357125,Very Low Risk,3
27355,David Anderson,72,48188,Retired,West,11/08/2022 23:58,12318,712,3,0,90,High,60390,15/04/2024 20:30,1684,0,Accident,0.2556238067568689,Low Risk,1
27356,Joel Jordan,84,61757,Unemployed,South,25/01/2017 16:31,14052,574,2,1,29,Low,52823,03/11/2024 17:26,3952,1,Accident,0.22753695937302654,High Risk,0
27356,Joel Jordan,84,61757,Unemployed,South,25/01/2017 16:31,14052,574,2,1,29,Low,57280,10/09/2021 21:47,5930,2,Theft,0.22753695937302654,High Risk,0
27356,Joel Jordan,84,61757,Unemployed,South,25/01/2017 16:31,13523,574,3,0,58,Medium,52823,03/11/2024 17:26,3952,1,Accident,0.21897112877892386,High Risk,0
27356,Joel Jordan,84,61757,Unemployed,South,25/01/2017 16:31,13523,574,3,0,58,Medium,57280,10/09/2021 21:47,5930,2,Theft,0.21897112877892386,High Risk,0
27357,Christopher Sullivan,66,95648,Employed,South,13/08/2018 06:03,19425,785,2,0,24,Low,64286,02/12/2019 13:27,7557,1,Theft,0.2030884074941452,Very Low Risk,3
27357,Christopher Sullivan,66,95648,Employed,South,13/08/2018 06:03,13263,761,1,0,75,Medium,64286,02/12/2019 13:27,7557,1,Theft,0.13866468718634994,Very Low Risk,3
27357,Christopher Sullivan,66,95648,Employed,South,13/08/2018 06:03,18364,641,3,1,4,Low,64286,02/12/2019 13:27,7557,1,Theft,0.1919956507193041,Moderate Risk,2
27358,James Mendoza,68,74789,Unemployed,East,23/02/2017 02:45,18485,778,0,0,88,High,51676,16/06/2019 00:14,8293,2,Natural Disaster,0.24716201580446323,Very Low Risk,3
27358,James Mendoza,68,74789,Unemployed,East,23/02/2017 02:45,18485,778,0,0,88,High,66941,05/11/2017 12:14,13104,2,Theft,0.24716201580446323,Very Low Risk,3
27358,James Mendoza,68,74789,Unemployed,East,23/02/2017 02:45,5447,773,3,0,84,High,51676,16/06/2019 00:14,8293,2,Natural Disaster,0.07283156613940553,Very Low Risk,3
27358,James Mendoza,68,74789,Unemployed,East,23/02/2017 02:45,5447,773,3,0,84,High,66941,05/11/2017 12:14,13104,2,Theft,0.07283156613940553,Very Low Risk,3
27361,Daniel Davis,68,62499,Student,East,26/07/2018 01:40,17497,828,2,0,13,Low,67168,22/08/2022 11:55,3258,1,Theft,0.27995647930366885,Very Low Risk,3
27362,Wendy Matthews,55,62476,Unemployed,West,24/09/2015 13:16,20254,727,0,0,18,Low,53051,01/02/2020 00:49,5702,0,Theft,0.32418848837953773,Low Risk,1
27363,Patricia Parker,28,58068,Retired,East,15/05/2016 04:22,24124,410,3,1,4,Low,63970,22/10/2019 10:54,2778,0,Theft,0.4154439622511538,High Risk,0
27365,Sara Turner,37,35833,Student,East,01/07/2016 10:49,10309,316,6,0,53,Medium,62997,09/10/2021 13:41,9337,0,Natural Disaster,0.287695699494879,High Risk,0
27370,Thomas Webb,76,55524,Self-Employed,East,27/07/2017 05:40,10179,486,2,0,9,Low,57135,21/04/2023 19:34,1427,1,Other,0.18332612924140912,High Risk,0
27373,Jennifer Lewis,56,75679,Employed,Central,15/10/2016 06:28,15625,386,2,1,27,Low,69037,25/03/2020 16:02,6382,2,Accident,0.20646414461079032,High Risk,0
27373,Jennifer Lewis,56,75679,Employed,Central,15/10/2016 06:28,12142,663,4,1,40,Low,69037,25/03/2020 16:02,6382,2,Accident,0.16044080920730983,Moderate Risk,2
27382,Erin Owens,31,67687,Self-Employed,Central,02/04/2016 01:32,14298,402,2,0,6,Low,68416,11/05/2024 17:21,4190,1,Accident,0.21123701744795897,High Risk,0
27383,Randy Pacheco,56,49036,Student,East,28/08/2019 22:49,12356,666,3,0,34,Low,58542,22/01/2021 17:17,6496,2,Natural Disaster,0.2519781385104821,Moderate Risk,2
27383,Randy Pacheco,56,49036,Student,East,28/08/2019 22:49,12356,666,3,0,34,Low,64375,19/05/2020 19:42,8199,1,Theft,0.2519781385104821,Moderate Risk,2
27388,Bradley Harris,62,65431,Student,North,25/07/2017 04:19,17289,359,2,1,26,Low,67766,20/04/2020 13:49,4299,2,Accident,0.2642325503201846,High Risk,0
27389,Michael Wilson,21,54036,Self-Employed,East,01/04/2018 03:21,6987,736,3,0,34,Low,58772,10/09/2021 04:45,2606,0,Other,0.12930268709749057,Low Risk,1
27394,David Alexander,56,45418,Retired,East,27/10/2021 11:23,13361,573,1,0,24,Low,54205,09/12/2024 07:08,4325,1,Natural Disaster,0.29417851952970187,High Risk,0
27394,David Alexander,56,45418,Retired,East,27/10/2021 11:23,13361,573,1,0,24,Low,66184,25/08/2021 06:46,11318,0,Natural Disaster,0.29417851952970187,High Risk,0
27397,Dennis Doyle,64,45955,Retired,East,11/09/2019 10:41,16997,726,1,0,38,Low,68250,04/02/2019 15:37,8015,0,Natural Disaster,0.3698618213469699,Low Risk,1
27401,Victoria Singleton,64,41661,Unemployed,East,05/10/2020 02:04,14412,427,0,0,21,Low,54441,26/03/2021 01:01,7071,0,Theft,0.34593504716641466,High Risk,0
27401,Victoria Singleton,64,41661,Unemployed,East,05/10/2020 02:04,14412,427,0,0,21,Low,68053,03/06/2019 08:13,5481,1,Other,0.34593504716641466,High Risk,0
27401,Victoria Singleton,64,41661,Unemployed,East,05/10/2020 02:04,19877,481,2,0,97,High,54441,26/03/2021 01:01,7071,0,Theft,0.47711288735268,High Risk,0
27401,Victoria Singleton,64,41661,Unemployed,East,05/10/2020 02:04,19877,481,2,0,97,High,68053,03/06/2019 08:13,5481,1,Other,0.47711288735268,High Risk,0
27401,Victoria Singleton,64,41661,Unemployed,East,05/10/2020 02:04,23489,318,3,0,53,Medium,54441,26/03/2021 01:01,7071,0,Theft,0.5638126785242793,High Risk,0
27401,Victoria Singleton,64,41661,Unemployed,East,05/10/2020 02:04,23489,318,3,0,53,Medium,68053,03/06/2019 08:13,5481,1,Other,0.5638126785242793,High Risk,0
27402,Kevin Todd,25,28872,Unemployed,South,17/04/2021 09:56,12590,698,3,0,17,Low,50025,28/01/2018 23:53,3252,0,Natural Disaster,0.436062621224716,Low Risk,1
27402,Kevin Todd,25,28872,Unemployed,South,17/04/2021 09:56,15053,403,1,0,20,Low,50025,28/01/2018 23:53,3252,0,Natural Disaster,0.5213701856469937,High Risk,0
27402,Kevin Todd,25,28872,Unemployed,South,17/04/2021 09:56,10685,582,4,0,35,Low,50025,28/01/2018 23:53,3252,0,Natural Disaster,0.3700817400942089,Moderate Risk,2
27406,Anthony Dean,60,37955,Unemployed,East,11/02/2015 08:09,17901,607,3,0,81,High,56840,20/04/2024 15:36,5351,2,Theft,0.4716374654195758,Moderate Risk,2
27406,Anthony Dean,60,37955,Unemployed,East,11/02/2015 08:09,17901,607,3,0,81,High,67583,23/08/2024 12:31,9628,2,Natural Disaster,0.4716374654195758,Moderate Risk,2
27406,Anthony Dean,60,37955,Unemployed,East,11/02/2015 08:09,25787,446,1,0,68,Medium,56840,20/04/2024 15:36,5351,2,Theft,0.6794098274272165,High Risk,0
27406,Anthony Dean,60,37955,Unemployed,East,11/02/2015 08:09,25787,446,1,0,68,Medium,67583,23/08/2024 12:31,9628,2,Natural Disaster,0.6794098274272165,High Risk,0
27407,David Young,21,47125,Employed,South,02/07/2020 02:53,6566,809,1,0,52,Medium,52124,21/04/2022 06:37,4508,2,Theft,0.1393315649867374,Very Low Risk,3
27407,David Young,21,47125,Employed,South,02/07/2020 02:53,6566,809,1,0,52,Medium,55542,17/01/2018 01:07,4887,2,Natural Disaster,0.1393315649867374,Very Low Risk,3
27410,Barbara Long,76,53776,Retired,West,13/05/2020 07:18,18414,555,3,0,53,Medium,60685,12/09/2019 05:59,3831,1,Natural Disaster,0.34242041059208567,High Risk,0
27418,Jeffrey Wright,58,41849,Employed,South,11/01/2016 19:26,14555,350,1,0,33,Low,62292,18/03/2019 00:07,6758,0,Theft,0.3477980357953595,High Risk,0
27418,Jeffrey Wright,58,41849,Employed,South,11/01/2016 19:26,10517,638,0,0,38,Low,62292,18/03/2019 00:07,6758,0,Theft,0.25130827498864966,Moderate Risk,2
27418,Jeffrey Wright,58,41849,Employed,South,11/01/2016 19:26,22000,673,1,0,12,Low,62292,18/03/2019 00:07,6758,0,Theft,0.5256995388181318,Low Risk,1
27419,Lisa Wilson,52,35507,Retired,North,07/10/2019 06:00,6504,797,2,0,67,Medium,69490,09/09/2019 14:25,5316,1,Natural Disaster,0.18317514856225534,Very Low Risk,3
27421,Melissa Schmidt,47,86556,Unemployed,Central,27/12/2019 05:57,13871,487,3,0,94,High,63920,21/08/2020 22:05,4039,0,Other,0.16025463283885577,High Risk,0
27421,Melissa Schmidt,47,86556,Unemployed,Central,27/12/2019 05:57,13871,487,3,0,94,High,67626,04/11/2018 15:16,11034,0,Accident,0.16025463283885577,High Risk,0
27421,Melissa Schmidt,47,86556,Unemployed,Central,27/12/2019 05:57,10296,781,1,1,3,Low,63920,21/08/2020 22:05,4039,0,Other,0.11895189241647026,Very Low Risk,3
27421,Melissa Schmidt,47,86556,Unemployed,Central,27/12/2019 05:57,10296,781,1,1,3,Low,67626,04/11/2018 15:16,11034,0,Accident,0.11895189241647026,Very Low Risk,3
27421,Melissa Schmidt,47,86556,Unemployed,Central,27/12/2019 05:57,17855,357,1,0,7,Low,63920,21/08/2020 22:05,4039,0,Other,0.20628263782984427,High Risk,0
27421,Melissa Schmidt,47,86556,Unemployed,Central,27/12/2019 05:57,17855,357,1,0,7,Low,67626,04/11/2018 15:16,11034,0,Accident,0.20628263782984427,High Risk,0
27422,Kathleen Skinner,61,35356,Retired,East,06/01/2016 10:38,17534,306,1,0,42,Low,51881,06/08/2024 09:21,7259,2,Other,0.49592714107930763,High Risk,0
27423,James Ward,72,68581,Unemployed,North,23/10/2021 05:32,18198,518,2,0,83,High,55311,06/12/2018 16:33,2369,2,Other,0.26535046149808256,High Risk,0
27426,Mr. Shaun Whitney,59,40959,Employed,Central,03/03/2020 12:18,22123,674,5,0,32,Low,60508,30/05/2017 10:49,1473,2,Other,0.5401254913450035,Low Risk,1
27426,Mr. Shaun Whitney,59,40959,Employed,Central,03/03/2020 12:18,22123,674,5,0,32,Low,67293,01/10/2024 22:00,3654,2,Other,0.5401254913450035,Low Risk,1
27426,Mr. Shaun Whitney,59,40959,Employed,Central,03/03/2020 12:18,16416,717,1,0,1,Low,60508,30/05/2017 10:49,1473,2,Other,0.4007910349373764,Low Risk,1
27426,Mr. Shaun Whitney,59,40959,Employed,Central,03/03/2020 12:18,16416,717,1,0,1,Low,67293,01/10/2024 22:00,3654,2,Other,0.4007910349373764,Low Risk,1
27429,Rose Ford,37,72575,Employed,North,20/09/2022 15:17,12289,486,2,0,39,Low,51767,10/06/2019 06:16,5748,2,Other,0.1693282810885291,High Risk,0
27429,Rose Ford,37,72575,Employed,North,20/09/2022 15:17,12289,486,2,0,39,Low,67245,14/08/2023 19:15,11034,1,Natural Disaster,0.1693282810885291,High Risk,0
27431,Kristin Avila,22,39620,Unemployed,Central,06/07/2017 12:03,15965,684,2,0,4,Low,54250,04/06/2019 02:54,7985,0,Other,0.4029530540131247,Low Risk,1
27431,Kristin Avila,22,39620,Unemployed,Central,06/07/2017 12:03,15965,684,2,0,4,Low,57369,05/03/2022 09:41,5985,1,Accident,0.4029530540131247,Low Risk,1
27432,Sheila Mason,67,76811,Retired,East,23/06/2022 09:07,21944,623,4,1,81,High,59703,18/05/2022 21:52,7413,2,Theft,0.28568824777701113,Moderate Risk,2
27432,Sheila Mason,67,76811,Retired,East,23/06/2022 09:07,21944,623,4,1,81,High,62308,03/07/2017 16:50,7518,2,Natural Disaster,0.28568824777701113,Moderate Risk,2
27433,Elizabeth Jones,58,43206,Employed,Central,30/03/2018 16:24,10158,840,4,0,29,Low,54602,30/08/2019 10:00,13636,1,Natural Disaster,0.23510623524510485,Very Low Risk,3
27433,Elizabeth Jones,58,43206,Employed,Central,30/03/2018 16:24,10158,840,4,0,29,Low,55920,01/03/2023 10:24,2650,0,Other,0.23510623524510485,Very Low Risk,3
27433,Elizabeth Jones,58,43206,Employed,Central,30/03/2018 16:24,10158,840,4,0,29,Low,58216,22/09/2017 08:11,4145,0,Natural Disaster,0.23510623524510485,Very Low Risk,3
27435,Heather Bryant,74,54338,Student,North,11/12/2022 07:38,17363,749,1,0,29,Low,55995,12/04/2021 14:51,8952,0,Other,0.31953697228458905,Very Low Risk,3
27437,Juan Lee,54,42507,Retired,East,05/11/2017 14:00,11462,348,2,0,57,Medium,58986,08/05/2022 12:52,2954,2,Accident,0.269649704754511,High Risk,0
27438,Shelly Stone,24,59398,Retired,East,01/05/2017 23:09,18022,765,3,0,99,High,61257,21/11/2024 05:27,3802,0,Accident,0.3034108892555305,Very Low Risk,3
27438,Shelly Stone,24,59398,Retired,East,01/05/2017 23:09,18022,765,3,0,99,High,63439,16/11/2023 21:35,11839,1,Natural Disaster,0.3034108892555305,Very Low Risk,3
27440,Michael Lee,68,58481,Unemployed,East,11/02/2017 03:40,18490,470,2,0,11,Low,59057,13/03/2023 12:09,9593,2,Accident,0.3161710641062909,High Risk,0
27440,Michael Lee,68,58481,Unemployed,East,11/02/2017 03:40,18490,470,2,0,11,Low,64004,27/05/2018 09:14,3736,0,Natural Disaster,0.3161710641062909,High Risk,0
